row_index,InvoiceNo,InvoiceDate,InvoiceDateMax,CustomerID,Country,CustomerValueCount,CountryValueCount,SourceLineCount,UniqueProducts,TotalQuantity,AggregatedSourceLineCount,HasCustomerConflict,HasCountryConflict
234,536808,2010-12-02 16:46:00,2010-12-02 16:46:00,17659.0,United Kingdom,1,1,12,12,64,12,False,False
235,536809,2010-12-02 16:48:00,2010-12-02 16:48:00,15299.0,United Kingdom,1,1,1,1,1824,1,False,False
236,536810,2010-12-02 16:50:00,2010-12-02 16:50:00,15299.0,United Kingdom,1,1,1,1,204,1,False,False
237,536811,2010-12-02 16:51:00,2010-12-02 16:51:00,15299.0,United Kingdom,1,1,1,1,69,1,False,False
238,536813,2010-12-02 16:59:00,2010-12-02 16:59:00,15646.0,United Kingdom,1,1,17,17,230,17,False,False
239,536819,2010-12-02 17:12:00,2010-12-02 17:12:00,13402.0,United Kingdom,1,1,17,17,190,17,False,False
240,536821,2010-12-02 17:17:00,2010-12-02 17:17:00,17757.0,United Kingdom,1,1,23,23,80,23,False,False
241,536823,2010-12-02 17:22:00,2010-12-02 17:22:00,13011.0,United Kingdom,1,1,3,3,13,3,False,False
242,536824,2010-12-02 17:24:00,2010-12-02 17:24:00,13798.0,United Kingdom,1,1,1,1,160,1,False,False
243,536830,2010-12-02 17:38:00,2010-12-02 17:38:00,16754.0,United Kingdom,1,1,2,2,4280,2,False,False
244,536831,2010-12-02 17:40:00,2010-12-02 17:40:00,16029.0,United Kingdom,1,1,4,4,260,4,False,False
245,536832,2010-12-02 17:41:00,2010-12-02 17:41:00,16634.0,United Kingdom,1,1,8,8,64,8,False,False
246,536833,2010-12-02 17:48:00,2010-12-02 17:48:00,18239.0,United Kingdom,1,1,29,29,208,29,False,False
247,536834,2010-12-02 17:51:00,2010-12-02 17:51:00,14576.0,United Kingdom,1,1,1,1,12,1,False,False
248,536835,2010-12-02 18:06:00,2010-12-02 18:06:00,13145.0,United Kingdom,1,1,1,1,1,1,False,False
249,536836,2010-12-02 18:08:00,2010-12-02 18:08:00,18168.0,United Kingdom,1,1,27,26,133,27,False,False
250,536837,2010-12-02 18:15:00,2010-12-02 18:15:00,14395.0,United Kingdom,1,1,27,27,174,27,False,False
251,536838,2010-12-02 18:23:00,2010-12-02 18:23:00,14865.0,United Kingdom,1,1,3,3,96,3,False,False
252,536839,2010-12-02 18:25:00,2010-12-02 18:25:00,15093.0,United Kingdom,1,1,16,16,879,16,False,False
253,536841,2010-12-02 18:27:00,2010-12-02 18:27:00,16150.0,United Kingdom,1,1,22,22,174,22,False,False
254,536842,2010-12-02 18:45:00,2010-12-02 18:45:00,17552.0,United Kingdom,1,1,11,11,130,11,False,False
255,536843,2010-12-02 18:46:00,2010-12-02 18:46:00,17552.0,United Kingdom,1,1,2,2,14,2,False,False
256,536844,2010-12-02 18:49:00,2010-12-02 18:49:00,14236.0,United Kingdom,1,1,3,3,38,3,False,False
257,536845,2010-12-02 19:18:00,2010-12-02 19:18:00,17961.0,United Kingdom,1,1,29,28,45,29,False,False
258,536846,2010-12-02 19:59:00,2010-12-02 19:59:00,14573.0,United Kingdom,1,1,70,68,126,70,False,False
259,536847,2010-12-03 09:31:00,2010-12-03 09:31:00,17135.0,United Kingdom,1,1,9,9,222,9,False,False
260,536848,2010-12-03 09:39:00,2010-12-03 09:39:00,13408.0,United Kingdom,1,1,3,3,280,3,False,False
261,536849,2010-12-03 09:45:00,2010-12-03 09:45:00,17396.0,United Kingdom,1,1,3,3,106,3,False,False
262,536851,2010-12-03 09:49:00,2010-12-03 09:49:00,12967.0,United Kingdom,1,1,15,15,360,15,False,False
263,536856,2010-12-03 10:26:00,2010-12-03 10:26:00,13370.0,United Kingdom,1,1,39,39,343,39,False,False
264,536857,2010-12-03 10:33:00,2010-12-03 10:33:00,16883.0,United Kingdom,1,1,17,17,54,17,False,False
265,536859,2010-12-03 10:43:00,2010-12-03 10:43:00,12841.0,United Kingdom,1,1,24,24,186,24,False,False
266,536860,2010-12-03 10:43:00,2010-12-03 10:43:00,16905.0,United Kingdom,1,1,10,10,108,10,False,False
267,536862,2010-12-03 11:13:00,2010-12-03 11:13:00,,United Kingdom,0,1,80,80,149,80,False,False
268,536863,2010-12-03 11:19:00,2010-12-03 11:19:00,17967.0,United Kingdom,1,1,42,41,73,42,False,False
269,536864,2010-12-03 11:27:00,2010-12-03 11:27:00,,United Kingdom,0,1,46,46,65,46,False,False
270,536865,2010-12-03 11:28:00,2010-12-03 11:28:00,,United Kingdom,0,1,138,138,315,138,False,False
271,536866,2010-12-03 11:28:00,2010-12-03 11:28:00,,United Kingdom,0,1,1,1,1,1,False,False
272,536874,2010-12-03 11:35:00,2010-12-03 11:35:00,16891.0,United Kingdom,1,1,63,63,86,63,False,False
273,536876,2010-12-03 11:36:00,2010-12-03 11:36:00,,United Kingdom,0,1,592,585,1640,592,False,False
274,536883,2010-12-03 11:41:00,2010-12-03 11:41:00,,United Kingdom,0,1,1,1,13,1,False,False
275,536884,2010-12-03 11:42:00,2010-12-03 11:42:00,14589.0,United Kingdom,1,1,3,3,5,3,False,False
276,536920,2010-12-03 12:01:00,2010-12-03 12:01:00,,United Kingdom,0,1,10,10,58,10,False,False
277,536938,2010-12-03 12:05:00,2010-12-03 12:05:00,14680.0,United Kingdom,1,1,14,14,464,14,False,False
278,536943,2010-12-03 12:11:00,2010-12-03 12:11:00,17884.0,United Kingdom,1,1,28,28,170,28,False,False
279,536945,2010-12-03 12:24:00,2010-12-03 12:24:00,14083.0,United Kingdom,1,1,62,62,152,62,False,False
280,536946,2010-12-03 12:28:00,2010-12-03 12:28:00,13013.0,United Kingdom,1,1,29,29,363,29,False,False
281,536947,2010-12-03 12:29:00,2010-12-03 12:29:00,13013.0,United Kingdom,1,1,38,38,439,38,False,False
282,536954,2010-12-03 12:41:00,2010-12-03 12:41:00,17809.0,United Kingdom,1,1,1,1,100,1,False,False
283,536956,2010-12-03 12:43:00,2010-12-03 12:43:00,14210.0,United Kingdom,1,1,15,15,93,15,False,False
284,536957,2010-12-03 12:43:00,2010-12-03 12:43:00,17809.0,United Kingdom,1,1,13,13,234,13,False,False
285,536960,2010-12-03 12:48:00,2010-12-03 12:48:00,16477.0,United Kingdom,1,1,14,14,125,14,False,False
286,536968,2010-12-03 13:09:00,2010-12-03 13:09:00,16013.0,United Kingdom,1,1,2,2,168,2,False,False
287,536969,2010-12-03 13:10:00,2010-12-03 13:10:00,16013.0,United Kingdom,1,1,1,1,192,1,False,False
288,536970,2010-12-03 13:12:00,2010-12-03 13:12:00,17949.0,United Kingdom,1,1,1,1,120,1,False,False
289,536972,2010-12-03 13:42:00,2010-12-03 13:42:00,16926.0,United Kingdom,1,1,14,14,35,14,False,False
290,536973,2010-12-03 13:43:00,2010-12-03 13:43:00,17787.0,United Kingdom,1,1,31,30,356,31,False,False
291,536976,2010-12-03 14:18:00,2010-12-03 14:18:00,14723.0,United Kingdom,1,1,19,19,76,19,False,False
292,536977,2010-12-03 14:18:00,2010-12-03 14:18:00,17954.0,United Kingdom,1,1,14,14,60,14,False,False
293,536980,2010-12-03 14:26:00,2010-12-03 14:26:00,17819.0,United Kingdom,1,1,12,12,239,12,False,False
294,536981,2010-12-03 14:26:00,2010-12-03 14:26:00,14723.0,United Kingdom,1,1,22,21,36,22,False,False
295,536982,2010-12-03 14:27:00,2010-12-03 14:27:00,,United Kingdom,0,1,145,145,1834,145,False,False
296,536984,2010-12-03 14:35:00,2010-12-03 14:35:00,17841.0,United Kingdom,1,1,29,29,136,29,False,False
297,536985,2010-12-03 14:40:00,2010-12-03 14:40:00,15373.0,United Kingdom,1,1,11,11,42,11,False,False
298,536986,2010-12-03 14:40:00,2010-12-03 14:40:00,16140.0,United Kingdom,1,1,7,7,104,7,False,False
299,536987,2010-12-03 14:54:00,2010-12-03 14:54:00,17198.0,United Kingdom,1,1,53,52,124,53,False,False
300,536988,2010-12-03 15:05:00,2010-12-03 15:05:00,17238.0,United Kingdom,1,1,38,38,100,38,False,False
301,536989,2010-12-03 15:10:00,2010-12-03 15:10:00,17238.0,United Kingdom,1,1,22,22,26,22,False,False
302,536991,2010-12-03 15:16:00,2010-12-03 15:16:00,,United Kingdom,0,1,8,8,32,8,False,False
303,536992,2010-12-03 15:16:00,2010-12-03 15:16:00,15769.0,United Kingdom,1,1,1,1,36,1,False,False
304,536993,2010-12-03 15:19:00,2010-12-03 15:19:00,14396.0,United Kingdom,1,1,34,34,39,34,False,False
305,536994,2010-12-03 15:25:00,2010-12-03 15:25:00,14898.0,United Kingdom,1,1,3,3,18,3,False,False
306,537023,2010-12-03 16:02:00,2010-12-03 16:02:00,16725.0,United Kingdom,1,1,25,25,64,25,False,False
307,537025,2010-12-03 16:21:00,2010-12-03 16:21:00,,United Kingdom,0,1,15,15,48,15,False,False
308,537030,2010-12-03 16:44:00,2010-12-03 16:44:00,16455.0,United Kingdom,1,1,13,13,142,13,False,False
309,537031,2010-12-03 16:45:00,2010-12-03 16:45:00,16455.0,United Kingdom,1,1,6,6,108,6,False,False
310,537034,2010-12-03 17:20:00,2010-12-03 17:20:00,13081.0,United Kingdom,1,1,73,73,1338,73,False,False
311,537035,2010-12-03 17:21:00,2010-12-03 17:21:00,13081.0,United Kingdom,1,1,1,1,8,1,False,False
312,537036,2010-12-03 17:28:00,2010-12-03 17:28:00,15545.0,United Kingdom,1,1,31,31,75,31,False,False
313,537037,2010-12-05 10:03:00,2010-12-05 10:03:00,17243.0,United Kingdom,1,1,11,11,92,11,False,False
314,537038,2010-12-05 10:12:00,2010-12-05 10:12:00,15465.0,United Kingdom,1,1,7,7,125,7,False,False
315,537040,2010-12-05 10:27:00,2010-12-05 10:27:00,13089.0,United Kingdom,1,1,2,2,192,2,False,False
316,537041,2010-12-05 10:36:00,2010-12-05 10:36:00,16033.0,United Kingdom,1,1,26,26,52,26,False,False
317,537042,2010-12-05 10:45:00,2010-12-05 10:45:00,13838.0,United Kingdom,1,1,49,48,80,49,False,False
318,537044,2010-12-05 10:52:00,2010-12-05 10:52:00,18055.0,United Kingdom,1,1,19,19,93,19,False,False
319,537045,2010-12-05 10:54:00,2010-12-05 10:54:00,15038.0,United Kingdom,1,1,32,30,43,32,False,False
320,537046,2010-12-05 10:58:00,2010-12-05 10:58:00,18109.0,United Kingdom,1,1,14,14,55,14,False,False
321,537047,2010-12-05 11:02:00,2010-12-05 11:02:00,13069.0,United Kingdom,1,1,41,41,181,41,False,False
322,537048,2010-12-05 11:03:00,2010-12-05 11:03:00,13069.0,United Kingdom,1,1,2,2,2,2,False,False
323,537049,2010-12-05 11:04:00,2010-12-05 11:04:00,16241.0,United Kingdom,1,1,14,14,97,14,False,False
324,537050,2010-12-05 11:10:00,2010-12-05 11:10:00,14800.0,United Kingdom,1,1,51,51,437,51,False,False
325,537051,2010-12-05 11:12:00,2010-12-05 11:12:00,15708.0,United Kingdom,1,1,37,31,121,37,False,False
326,537052,2010-12-05 11:15:00,2010-12-05 11:15:00,16839.0,United Kingdom,1,1,5,5,232,5,False,False
327,537053,2010-12-05 11:38:00,2010-12-05 11:38:00,16168.0,United Kingdom,1,1,3,3,124,3,False,False
328,537054,2010-12-05 11:40:00,2010-12-05 11:40:00,16931.0,United Kingdom,1,1,41,40,82,41,False,False
329,537055,2010-12-05 11:45:00,2010-12-05 11:45:00,16814.0,United Kingdom,1,1,15,15,107,15,False,False
330,537057,2010-12-05 11:49:00,2010-12-05 11:49:00,15351.0,United Kingdom,1,1,51,49,129,51,False,False
331,537058,2010-12-05 11:51:00,2010-12-05 11:51:00,13269.0,United Kingdom,1,1,12,12,197,12,False,False
332,537059,2010-12-05 11:54:00,2010-12-05 11:54:00,14813.0,United Kingdom,1,1,23,20,58,23,False,False
333,537067,2010-12-05 11:57:00,2010-12-05 11:57:00,14813.0,United Kingdom,1,1,6,6,8,6,False,False
334,537077,2010-12-05 11:59:00,2010-12-05 11:59:00,17062.0,United Kingdom,1,1,25,25,151,25,False,False
335,537111,2010-12-05 12:08:00,2010-12-05 12:08:00,14810.0,United Kingdom,1,1,22,22,83,22,False,False
336,537117,2010-12-05 12:09:00,2010-12-05 12:09:00,16353.0,United Kingdom,1,1,1,1,48,1,False,False
337,537126,2010-12-05 12:13:00,2010-12-05 12:13:00,18118.0,United Kingdom,1,1,117,116,211,117,False,False
338,537127,2010-12-05 12:13:00,2010-12-05 12:13:00,13831.0,United Kingdom,1,1,2,2,160,2,False,False
339,537128,2010-12-05 12:15:00,2010-12-05 12:15:00,12841.0,United Kingdom,1,1,23,23,135,23,False,False
340,537129,2010-12-05 12:15:00,2010-12-05 12:15:00,13506.0,United Kingdom,1,1,17,17,232,17,False,False
341,537130,2010-12-05 12:23:00,2010-12-05 12:23:00,17796.0,United Kingdom,1,1,19,19,28,19,False,False
342,537131,2010-12-05 12:26:00,2010-12-05 12:26:00,15716.0,United Kingdom,1,1,37,35,429,37,False,False
343,537133,2010-12-05 12:29:00,2010-12-05 12:29:00,18156.0,United Kingdom,1,1,50,50,68,50,False,False
344,537134,2010-12-05 12:34:00,2010-12-05 12:34:00,16983.0,United Kingdom,1,1,9,9,107,9,False,False
345,537135,2010-12-05 12:35:00,2010-12-05 12:35:00,17059.0,United Kingdom,1,1,117,115,471,117,False,False
346,537136,2010-12-05 12:42:00,2010-12-05 12:42:00,12748.0,United Kingdom,1,1,34,34,147,34,False,False
347,537137,2010-12-05 12:43:00,2010-12-05 12:43:00,16327.0,United Kingdom,1,1,65,65,356,65,False,False
348,537138,2010-12-05 12:44:00,2010-12-05 12:44:00,17211.0,United Kingdom,1,1,33,33,204,33,False,False
349,537139,2010-12-05 12:47:00,2010-12-05 12:47:00,17026.0,United Kingdom,1,1,3,3,25,3,False,False
350,537140,2010-12-05 12:53:00,2010-12-05 12:53:00,12748.0,United Kingdom,1,1,34,32,49,34,False,False
351,537141,2010-12-05 12:57:00,2010-12-05 12:57:00,15570.0,United Kingdom,1,1,44,37,165,44,False,False
352,537142,2010-12-05 12:57:00,2010-12-05 12:57:00,12748.0,United Kingdom,1,1,15,15,16,15,False,False
353,537144,2010-12-05 13:00:00,2010-12-05 13:00:00,15880.0,United Kingdom,1,1,96,95,202,96,False,False
354,537153,2010-12-05 13:03:00,2010-12-05 13:03:00,16718.0,United Kingdom,1,1,44,41,407,44,False,False
355,537154,2010-12-05 13:05:00,2010-12-05 13:05:00,15808.0,United Kingdom,1,1,55,54,327,55,False,False
356,537155,2010-12-05 13:05:00,2010-12-05 13:05:00,12748.0,United Kingdom,1,1,30,30,63,30,False,False
357,537156,2010-12-05 13:08:00,2010-12-05 13:08:00,17858.0,United Kingdom,1,1,17,17,75,17,False,False
358,537158,2010-12-05 13:10:00,2010-12-05 13:10:00,16393.0,United Kingdom,1,1,10,10,86,10,False,False
359,537159,2010-12-05 13:17:00,2010-12-05 13:17:00,14527.0,United Kingdom,1,1,28,28,60,28,False,False
360,537160,2010-12-05 13:18:00,2010-12-05 13:18:00,14161.0,United Kingdom,1,1,26,26,128,26,False,False
361,537163,2010-12-05 13:21:00,2010-12-05 13:21:00,17863.0,United Kingdom,1,1,21,21,276,21,False,False
362,537176,2010-12-05 13:26:00,2010-12-05 13:26:00,16411.0,United Kingdom,1,1,20,19,69,20,False,False
363,537179,2010-12-05 13:29:00,2010-12-05 13:29:00,13767.0,United Kingdom,1,1,13,13,284,13,False,False
364,537192,2010-12-05 13:42:00,2010-12-05 13:42:00,16402.0,United Kingdom,1,1,54,53,102,54,False,False
365,537193,2010-12-05 13:49:00,2010-12-05 13:49:00,15023.0,United Kingdom,1,1,34,32,226,34,False,False
366,537194,2010-12-05 13:53:00,2010-12-05 13:53:00,17402.0,United Kingdom,1,1,1,1,80,1,False,False
367,537195,2010-12-05 13:55:00,2010-12-05 13:55:00,15311.0,United Kingdom,1,1,32,32,298,32,False,False
368,537196,2010-12-05 13:55:00,2010-12-05 13:55:00,15426.0,United Kingdom,1,1,76,74,149,76,False,False
369,537199,2010-12-05 14:06:00,2010-12-05 14:06:00,15894.0,United Kingdom,1,1,33,31,110,33,False,False
370,537200,2010-12-05 14:17:00,2010-12-05 14:17:00,15867.0,United Kingdom,1,1,28,28,46,28,False,False
371,537202,2010-12-05 14:25:00,2010-12-05 14:25:00,14506.0,United Kingdom,1,1,45,43,106,45,False,False
372,537204,2010-12-05 14:45:00,2010-12-05 14:45:00,15555.0,United Kingdom,1,1,32,32,293,32,False,False
373,537205,2010-12-05 14:52:00,2010-12-05 14:52:00,13034.0,United Kingdom,1,1,11,11,116,11,False,False
374,537206,2010-12-05 15:02:00,2010-12-05 15:02:00,15235.0,United Kingdom,1,1,4,4,25,4,False,False
375,537207,2010-12-05 15:06:00,2010-12-05 15:06:00,17402.0,United Kingdom,1,1,23,23,40,23,False,False
376,537208,2010-12-05 15:12:00,2010-12-05 15:12:00,15889.0,United Kingdom,1,1,58,56,137,58,False,False
377,537209,2010-12-05 15:12:00,2010-12-05 15:12:00,14606.0,United Kingdom,1,1,42,41,83,42,False,False
378,537210,2010-12-05 15:15:00,2010-12-05 15:15:00,15953.0,United Kingdom,1,1,15,15,100,15,False,False
379,537211,2010-12-05 15:18:00,2010-12-05 15:18:00,16143.0,United Kingdom,1,1,16,16,145,16,False,False
380,537213,2010-12-05 15:26:00,2010-12-05 15:26:00,12748.0,United Kingdom,1,1,6,6,7,6,False,False
381,537214,2010-12-05 15:35:00,2010-12-05 15:35:00,16422.0,United Kingdom,1,1,13,13,2048,13,False,False
382,537215,2010-12-05 15:38:00,2010-12-05 15:38:00,12747.0,United Kingdom,1,1,7,7,108,7,False,False
383,537216,2010-12-05 15:40:00,2010-12-05 15:40:00,15502.0,United Kingdom,1,1,18,18,240,18,False,False
384,537217,2010-12-05 15:40:00,2010-12-05 15:40:00,15502.0,United Kingdom,1,1,4,4,16,4,False,False
385,537219,2010-12-05 15:47:00,2010-12-05 15:47:00,14081.0,United Kingdom,1,1,69,67,252,69,False,False
386,537220,2010-12-05 15:49:00,2010-12-05 15:49:00,,United Kingdom,0,1,1,1,1,1,False,False
387,537221,2010-12-05 15:54:00,2010-12-05 15:54:00,17965.0,United Kingdom,1,1,7,7,14,7,False,False
388,537222,2010-12-05 16:00:00,2010-12-05 16:00:00,14404.0,United Kingdom,1,1,25,25,56,25,False,False
389,537223,2010-12-05 16:10:00,2010-12-05 16:10:00,13579.0,United Kingdom,1,1,9,9,46,9,False,False
390,537224,2010-12-05 16:24:00,2010-12-05 16:24:00,13174.0,United Kingdom,1,1,152,122,674,152,False,False
391,537225,2010-12-05 16:41:00,2010-12-05 16:41:00,12748.0,United Kingdom,1,1,62,59,309,62,False,False
392,537226,2010-12-06 08:34:00,2010-12-06 08:34:00,15987.0,United Kingdom,1,1,9,9,86,9,False,False
393,537227,2010-12-06 08:42:00,2010-12-06 08:42:00,17677.0,United Kingdom,1,1,20,20,700,20,False,False
394,537228,2010-12-06 08:43:00,2010-12-06 08:43:00,17677.0,United Kingdom,1,1,1,1,12,1,False,False
395,537229,2010-12-06 08:44:00,2010-12-06 08:44:00,17677.0,United Kingdom,1,1,1,1,12,1,False,False
396,537230,2010-12-06 09:20:00,2010-12-06 09:20:00,,United Kingdom,0,1,1,1,1,1,False,False
397,537231,2010-12-06 09:21:00,2010-12-06 09:21:00,13652.0,United Kingdom,1,1,18,18,112,18,False,False
398,537233,2010-12-06 09:37:00,2010-12-06 09:37:00,17428.0,United Kingdom,1,1,9,9,148,9,False,False
399,537235,2010-12-06 09:45:00,2010-12-06 09:45:00,17381.0,United Kingdom,1,1,5,5,1464,5,False,False
400,537236,2010-12-06 09:52:00,2010-12-06 09:52:00,16858.0,United Kingdom,1,1,10,9,91,10,False,False
401,537237,2010-12-06 09:58:00,2010-12-06 09:58:00,,United Kingdom,0,1,596,594,1607,596,False,False
402,537238,2010-12-06 10:03:00,2010-12-06 10:03:00,16161.0,United Kingdom,1,1,15,15,88,15,False,False
403,537239,2010-12-06 10:05:00,2010-12-06 10:05:00,18219.0,United Kingdom,1,1,13,13,67,13,False,False
404,537240,2010-12-06 10:08:00,2010-12-06 10:08:00,,United Kingdom,0,1,567,567,1810,567,False,False
405,537241,2010-12-06 10:18:00,2010-12-06 10:18:00,14293.0,United Kingdom,1,1,15,15,172,15,False,False
406,537242,2010-12-06 10:19:00,2010-12-06 10:19:00,14748.0,United Kingdom,1,1,29,29,282,29,False,False
407,537243,2010-12-06 10:19:00,2010-12-06 10:19:00,16638.0,United Kingdom,1,1,2,2,24,2,False,False
408,537244,2010-12-06 10:20:00,2010-12-06 10:20:00,17674.0,United Kingdom,1,1,11,11,349,11,False,False
409,537245,2010-12-06 10:24:00,2010-12-06 10:24:00,14748.0,United Kingdom,1,1,3,3,48,3,False,False
410,537247,2010-12-06 10:34:00,2010-12-06 10:34:00,13094.0,United Kingdom,1,1,3,3,192,3,False,False
411,537248,2010-12-06 10:36:00,2010-12-06 10:36:00,15899.0,United Kingdom,1,1,4,4,39,4,False,False
412,537249,2010-12-06 10:38:00,2010-12-06 10:38:00,16955.0,United Kingdom,1,1,1,1,20,1,False,False
413,537252,2010-12-06 10:46:00,2010-12-06 10:46:00,,United Kingdom,0,1,1,1,31,1,False,False
414,537253,2010-12-06 10:53:00,2010-12-06 10:53:00,,United Kingdom,0,1,24,23,178,24,False,False
415,537254,2010-12-06 11:01:00,2010-12-06 11:01:00,15898.0,United Kingdom,1,1,57,55,207,57,False,False
416,537255,2010-12-06 11:03:00,2010-12-06 11:03:00,14443.0,United Kingdom,1,1,20,20,163,20,False,False
417,537256,2010-12-06 11:06:00,2010-12-06 11:06:00,16210.0,United Kingdom,1,1,11,11,796,11,False,False
418,537257,2010-12-06 11:10:00,2010-12-06 11:10:00,17691.0,United Kingdom,1,1,9,9,58,9,False,False
419,537258,2010-12-06 11:16:00,2010-12-06 11:16:00,17227.0,United Kingdom,1,1,10,10,92,10,False,False
420,537262,2010-12-06 11:26:00,2010-12-06 11:26:00,15039.0,United Kingdom,1,1,54,54,256,54,False,False
421,537265,2010-12-06 11:26:00,2010-12-06 11:26:00,15919.0,United Kingdom,1,1,39,38,175,39,False,False
422,537298,2010-12-06 11:37:00,2010-12-06 11:37:00,13497.0,United Kingdom,1,1,9,9,54,9,False,False
423,537301,2010-12-06 11:38:00,2010-12-06 11:38:00,15860.0,United Kingdom,1,1,15,14,72,15,False,False
424,537312,2010-12-06 11:42:00,2010-12-06 11:42:00,14189.0,United Kingdom,1,1,9,9,254,9,False,False
425,537313,2010-12-06 11:42:00,2010-12-06 11:42:00,15304.0,United Kingdom,1,1,5,5,21,5,False,False
426,537332,2010-12-06 11:58:00,2010-12-06 11:58:00,14344.0,United Kingdom,1,1,12,12,120,12,False,False
427,537334,2010-12-06 12:06:00,2010-12-06 12:06:00,16719.0,United Kingdom,1,1,44,44,146,44,False,False
428,537335,2010-12-06 12:15:00,2010-12-06 12:15:00,15048.0,United Kingdom,1,1,23,23,32,23,False,False
429,537346,2010-12-06 12:21:00,2010-12-06 12:21:00,15301.0,United Kingdom,1,1,34,34,503,34,False,False
430,537350,2010-12-06 12:23:00,2010-12-06 12:23:00,14708.0,United Kingdom,1,1,12,12,350,12,False,False
431,537351,2010-12-06 12:23:00,2010-12-06 12:23:00,16898.0,United Kingdom,1,1,29,29,94,29,False,False
432,537354,2010-12-06 12:23:00,2010-12-06 12:23:00,12748.0,United Kingdom,1,1,38,38,85,38,False,False
433,537359,2010-12-06 12:30:00,2010-12-06 12:30:00,14825.0,United Kingdom,1,1,10,10,72,10,False,False
434,537360,2010-12-06 12:31:00,2010-12-06 12:31:00,18113.0,United Kingdom,1,1,1,1,72,1,False,False
435,537362,2010-12-06 12:34:00,2010-12-06 12:34:00,17596.0,United Kingdom,1,1,59,56,529,59,False,False
436,537365,2010-12-06 12:38:00,2010-12-06 12:38:00,15078.0,United Kingdom,1,1,21,21,201,21,False,False
437,537366,2010-12-06 12:39:00,2010-12-06 12:39:00,14085.0,United Kingdom,1,1,12,12,106,12,False,False
438,537367,2010-12-06 12:39:00,2010-12-06 12:39:00,15078.0,United Kingdom,1,1,1,1,12,1,False,False
439,537369,2010-12-06 12:41:00,2010-12-06 12:41:00,17860.0,United Kingdom,1,1,52,49,93,52,False,False
440,537370,2010-12-06 12:44:00,2010-12-06 12:44:00,13155.0,United Kingdom,1,1,52,51,168,52,False,False
441,537371,2010-12-06 12:47:00,2010-12-06 12:47:00,15028.0,United Kingdom,1,1,14,14,119,14,False,False
442,537372,2010-12-06 12:52:00,2010-12-06 12:52:00,16919.0,United Kingdom,1,1,22,22,73,22,False,False
443,537374,2010-12-06 12:55:00,2010-12-06 12:55:00,17259.0,United Kingdom,1,1,82,74,256,82,False,False
444,537375,2010-12-06 12:55:00,2010-12-06 12:55:00,17019.0,United Kingdom,1,1,49,48,223,49,False,False
